journal,pmc_ID,accession,converted_accession
BMC_Genomics,PMC4706714,SRR601695,SRP012682
BMC_Genomics,PMC4706714,SRR615790,SRP012682
BMC_Genomics,PMC4706714,SRR819771,SRP012682
BMC_Genomics,PMC4706714,SRR807949,SRP012682
BMC_Genomics,PMC4706714,SRR820234,SRP012682
BMC_Genomics,PMC4706714,SRR810899,SRP012682
BMC_Genomics,PMC4706714,SRR602951,SRP012682
BMC_Genomics,PMC4706714,SRR815494,SRP012682
BMC_Genomics,PMC4706714,SRR809785,SRP012682
BMC_Genomics,PMC4706714,SRR814003,SRP012682
BMC_Genomics,PMC4706714,SRR820316,SRP012682
BMC_Genomics,PMC4706714,SRR821525,SRP012682
BMC_Genomics,PMC4706714,SRR815044,SRP012682
BMC_Genomics,PMC4706714,SRR812080,SRP012682
BMC_Genomics,PMC4706714,SRR810761,SRP012682
BMC_Genomics,PMC4706714,SRR818850,SRP012682
BMC_Genomics,PMC4362638,GSE54023,GSE54023
BMC_Genomics,PMC4351908,GSE64492,GSE64492
BMC_Genomics,PMC4528692,GSE68872,GSE68872
BMC_Genomics,PMC4570683,GSE65634,GSE65634
BMC_Genomics,PMC4359779,DRA000591,DRP000622
BMC_Genomics,PMC4359779,DRA001215,DRP001280
BMC_Genomics,PMC4359779,DRA002961,DRP002591
BMC_Genomics,PMC4359782,PRJNA233509,SRP042055
BMC_Genomics,PMC4710013,PRJNA285135,SRP058814
BMC_Genomics,PMC4709891,SRP067684,SRP067684
BMC_Genomics,PMC4709891,PRJNA306677,SRP067684
BMC_Genomics,PMC4092221,GSM935404,GSE31477;GSE51334
BMC_Genomics,PMC4092221,GSM970215,GSE39495
BMC_Genomics,PMC4092221,GSM469974,GSE16256
BMC_Genomics,PMC4092221,GSM469968,GSE16256
BMC_Genomics,PMC4092221,GSM521915,GSE16256
BMC_Genomics,PMC4092221,GSM521900,GSE16256
BMC_Genomics,PMC4092221,GSM469970,GSE16256
BMC_Genomics,PMC4092221,GSM521884,GSE16256
BMC_Genomics,PMC4092221,GSM521883,GSE16256
BMC_Genomics,PMC4092221,GSM521897,GSE16256
BMC_Genomics,PMC4092221,GSM469966,GSE16256
BMC_Genomics,PMC4092221,GSM521890,GSE16256
BMC_Genomics,PMC4092221,GPL9777,GSE73899
BMC_Genomics,PMC4092221,GPL17964,GSE63000;GSE63003
BMC_Genomics,PMC4092221,GSE41356,GSE41356
BMC_Genomics,PMC4092221,SRS366467,SRP015958
BMC_Genomics,PMC4117967,GSE54427,GSE54427
BMC_Genomics,PMC4362833,PRJNA255185,SRP044283
BMC_Genomics,PMC4070565,SRP041730,SRP041730
BMC_Genomics,PMC4168201,PRJNA231981,SRP035409
BMC_Genomics,PMC4710974,GSE67333,GSE67333
BMC_Genomics,PMC4710974,GSE39866,GSE39866
BMC_Genomics,PMC4710974,GSE55347,GSE55347
BMC_Genomics,PMC4348105,SRP045605,SRP045605
BMC_Genomics,PMC4201762,GSE61062,GSE61062
BMC_Genomics,PMC4359788,SRX689758,SRP045889
BMC_Genomics,PMC4335702,GPL11,GSE14;GSE15311
BMC_Genomics,PMC4628360,GSM156176,GSE6798
BMC_Genomics,PMC4628360,GSM156177,GSE6798
BMC_Genomics,PMC4628360,GSM156322,GPL3739
BMC_Genomics,PMC4358704,ERP004077,ERP004077
BMC_Genomics,PMC4328555,SRR1592681,SRP048500
BMC_Genomics,PMC4328555,SRR1592710,SRP048500
BMC_Genomics,PMC4328555,SRR1592737,SRP048500
BMC_Genomics,PMC4328555,SRR1592738,SRP048500
BMC_Genomics,PMC4712544,PRJNA283581,SRP061363
BMC_Genomics,PMC4712544,ERR030895,ERP000546
BMC_Genomics,PMC4712544,ERR030893,ERP000546
BMC_Genomics,PMC4712512,GSE13009,GSE13009
BMC_Genomics,PMC4714477,GSE30611,GSE30611
BMC_Genomics,PMC4714477,GSE30352,GSE30352
BMC_Genomics,PMC4714477,GSE39866,GSE39866
BMC_Genomics,PMC4714477,ERP000614,ERP000614
BMC_Genomics,PMC4714477,GSE74747,GSE74747
BMC_Genomics,PMC4714477,ERP010840,ERP010840
BMC_Genomics,PMC4714440,SRP067593,SRP067593
BMC_Genomics,PMC4714493,PRJNA199292,NaN
BMC_Genomics,PMC4714493,PRJNA199660,NaN
BMC_Genomics,PMC4714493,PRJNA224116,SRP052839
BMC_Genomics,PMC4714493,PRJNA232731,SRP043574
BMC_Genomics,PMC4714493,PRJNA244943,SRP043522
BMC_Genomics,PMC4714493,PRJNA244944,SRP044214
BMC_Genomics,PMC4714493,PRJNA253771,SRP044217
BMC_Genomics,PMC4714493,PRJNA254401,SRP044253
BMC_Genomics,PMC4714493,PRJNA254455,SRP044254
BMC_Genomics,PMC4714493,PRJNA244942,SRP044216
BMC_Genomics,PMC4714493,PRJNA206138,SRP028651
BMC_Genomics,PMC4714493,PRJNA206180,SRP028700
BMC_Genomics,PMC4714493,PRJNA206181,SRP028701
BMC_Genomics,PMC4714493,PRJNA206182,SRP028702
BMC_Genomics,PMC4714493,PRJNA206183,SRP028703
BMC_Genomics,PMC4714493,PRJNA206135,SRP028647
BMC_Genomics,PMC4714493,PRJNA206136,SRP028648
BMC_Genomics,PMC4714493,PRJNA206137,SRP028649
BMC_Genomics,PMC4714493,PRJNA206140,SRP028653
BMC_Genomics,PMC4714493,PRJNA206139,SRP028650
BMC_Genomics,PMC4714493,PRJNA206111,SRP028642
BMC_Genomics,PMC4714493,PRJNA206112,SRP028661
BMC_Genomics,PMC4714493,PRJNA206113,SRP028643
BMC_Genomics,PMC4714493,PRJNA206110,SRP028641
BMC_Genomics,PMC4714493,PRJNA206178,SRP028698
BMC_Genomics,PMC4714493,PRJNA206143,SRP028656
BMC_Genomics,PMC4714493,PRJNA206144,SRP028664
BMC_Genomics,PMC4714493,PRJNA206115,SRP030451
BMC_Genomics,PMC4714493,PRJNA206142,SRP028654
BMC_Genomics,PMC4714493,PRJNA206179,SRP028699
BMC_Genomics,PMC4714493,PRJNA206150,SRP028659
BMC_Genomics,PMC4714493,PRJNA206149,SRP028665
BMC_Genomics,PMC4714493,PRJNA206141,SRP028725
BMC_Genomics,PMC4714493,PRJNA206117,SRP030698
BMC_Genomics,PMC4714493,PRJNA206151,SRP028660
BMC_Genomics,PMC4714493,PRJNA206152,SRP028662
BMC_Genomics,PMC4714493,PRJNA206153,SRP028663
BMC_Genomics,PMC4714493,PRJNA206154,SRP028666
BMC_Genomics,PMC4714493,PRJNA206155,SRP028668
BMC_Genomics,PMC4714493,PRJNA206156,SRP028671
BMC_Genomics,PMC4714493,PRJNA206157,SRP028673
BMC_Genomics,PMC4714493,PRJNA206145,SRP028672
BMC_Genomics,PMC4714493,PRJNA206120,SRP028658
BMC_Genomics,PMC4714493,PRJNA206148,SRP028675
BMC_Genomics,PMC4714493,PRJNA206147,SRP028657
BMC_Genomics,PMC4714493,PRJNA206146,SRP028674
BMC_Genomics,PMC4714493,PRJNA206118,SRP028670
BMC_Genomics,PMC4714493,PRJNA206158,SRP028677
BMC_Genomics,PMC4714493,PRJNA206119,SRP028644
BMC_Genomics,PMC4714493,PRJNA206114,SRP028667
BMC_Genomics,PMC4714493,PRJNA206159,SRP030452
BMC_Genomics,PMC4714493,PRJNA206116,SRP028669
BMC_Genomics,PMC4714493,PRJNA206105,SRP028636
BMC_Genomics,PMC4714493,PRJNA206104,SRP030449
BMC_Genomics,PMC4714493,PRJNA206109,SRP028640
BMC_Genomics,PMC4714493,PRJNA206107,SRP028638
BMC_Genomics,PMC4714493,PRJNA206108,SRP028639
BMC_Genomics,PMC4714493,PRJNA206106,SRP028637
BMC_Genomics,PMC4714493,PRJNA206101,SRP028623
BMC_Genomics,PMC4714493,PRJNA206102,SRP028622
BMC_Genomics,PMC4714493,PRJNA206103,SRP028635
BMC_Genomics,PMC4714493,PRJNA206100,SRP030447
BMC_Genomics,PMC4714493,PRJNA206121,SRP028645
BMC_Genomics,PMC4714493,PRJNA206172,SRP028692
BMC_Genomics,PMC4714493,PRJNA206173,SRP028693
BMC_Genomics,PMC4714493,PRJNA206122,SRP028646
BMC_Genomics,PMC4714493,PRJNA206166,SRP028686
BMC_Genomics,PMC4714493,PRJNA206167,SRP028687
BMC_Genomics,PMC4714493,PRJNA206168,SRP028689
BMC_Genomics,PMC4714493,PRJNA206170,SRP028691
BMC_Genomics,PMC4714493,PRJNA206171,SRP030454
BMC_Genomics,PMC4714493,PRJNA206169,SRP028690
BMC_Genomics,PMC4714493,PRJNA206174,SRP028694
BMC_Genomics,PMC4714493,PRJNA206175,SRP028695
BMC_Genomics,PMC4714493,PRJNA206160,SRP028678
BMC_Genomics,PMC4714493,PRJNA206161,SRP030455
BMC_Genomics,PMC4714493,PRJNA206162,SRP028679
BMC_Genomics,PMC4714493,PRJNA206163,SRP028682
BMC_Genomics,PMC4714493,PRJNA206164,SRP028685
BMC_Genomics,PMC4714493,PRJNA206165,SRP028683
BMC_Genomics,PMC4714493,PRJNA199226,NaN
BMC_Genomics,PMC4714493,PRJNA175977,SRP018975
BMC_Genomics,PMC4714493,PRJNA206123,SRP030699
BMC_Genomics,PMC4714493,PRJNA206124,SRP030697
BMC_Genomics,PMC4714493,PRJNA170350,SRP016603
BMC_Genomics,PMC4714493,PRJNA175974,SRP018976
BMC_Genomics,PMC4714493,PRJNA175976,SRP018977
BMC_Genomics,PMC4714493,PRJNA206128,SRP030686
BMC_Genomics,PMC4714493,PRJNA206129,SRP030689
BMC_Genomics,PMC4714493,PRJNA175975,SRP019029
BMC_Genomics,PMC4714493,PRJNA206132,SRP030695
BMC_Genomics,PMC4714493,PRJNA206133,SRP030696
BMC_Genomics,PMC4714493,PRJNA206134,SRP030701
BMC_Genomics,PMC4714493,PRJNA206126,SRP030682
BMC_Genomics,PMC4714493,PRJNA206127,SRP030683
BMC_Genomics,PMC4714493,PRJNA206125,SRP030680
BMC_Genomics,PMC4714493,PRJNA206130,SRP030693
BMC_Genomics,PMC4714493,PRJNA206131,SRP030694
BMC_Genomics,PMC4714493,PRJNA176004,SRP019037
BMC_Genomics,PMC4714493,PRJNA175978,SRP018987
BMC_Genomics,PMC4714493,PRJNA283626,NaN
BMC_Genomics,PMC4714493,PRJNA283624,NaN
BMC_Genomics,PMC4714493,PRJNA283619,NaN
BMC_Genomics,PMC4070551,GSE53029,GSE53029
BMC_Genomics,PMC4048456,GSE53264,GSE53264
BMC_Genomics,PMC4265420,GSM511084,GSE20369
BMC_Genomics,PMC4265420,GSM511081,GSE20369
BMC_Genomics,PMC4628258,GSE25945,GSE25945
BMC_Genomics,PMC4628258,GSE40461,GSE40461
BMC_Genomics,PMC4647476,GSE72421,GSE72421
BMC_Genomics,PMC4647476,PRJNA268857,SRP050450
BMC_Genomics,PMC4658800,SRR1630824,SRP049276
BMC_Genomics,PMC4438569,GSE59190,GSE59190
BMC_Genomics,PMC4618339,SRP056472,SRP056472
BMC_Genomics,PMC5084420,PRJNA338752,SRP082521
BMC_Genomics,PMC4362645,SRA092047,NaN
BMC_Genomics,PMC4328429,GSE65696,GSE65696
BMC_Genomics,PMC4521450,GSE65833,GSE65833
BMC_Genomics,PMC4710047,GSE68547,GSE68547
BMC_Genomics,PMC4711080,PRJNA296482,SRP065498
BMC_Genomics,PMC4711080,SRP065498,SRP065498
BMC_Genomics,PMC4253015,PRJNA255198,SRP044690
BMC_Genomics,PMC4253015,SRX671492,SRP044690
BMC_Genomics,PMC4253015,SRX671503,SRP044690
BMC_Genomics,PMC4709940,SRR1653637,SRP047207
BMC_Genomics,PMC4712605,GSE67741,GSE67741
BMC_Genomics,PMC4714434,PRJNA209213,SRP026259
BMC_Genomics,PMC4714434,SRP026259,SRP026259
BMC_Genomics,PMC4714434,SRS1019122,SRP026259
BMC_Genomics,PMC4714434,SRS1019123,SRP026259
BMC_Genomics,PMC4714434,SRS1019133,SRP026259
BMC_Genomics,PMC4714434,SRR020739,SRP001007
BMC_Genomics,PMC4714434,SRR020740,SRP001007
BMC_Genomics,PMC4619244,GSE5530,GSE5530
BMC_Genomics,PMC4619244,GSE9728,GSE9728
BMC_Genomics,PMC4619244,GSE19109,GSE19109
BMC_Genomics,PMC4619244,GSE10646,GSE10646
BMC_Genomics,PMC4619244,GSE6827,GSE6827
BMC_Genomics,PMC4619244,GSE6583,GSE6583
BMC_Genomics,PMC4619244,GSE14961,GSE14961
BMC_Genomics,PMC4619244,GSE14247,GSE14247
BMC_Genomics,PMC4619244,GSE5615,GSE5615
BMC_Genomics,PMC4619244,GSE5684,GSE5684
BMC_Genomics,PMC4619244,GSE18978,GSE18978
BMC_Genomics,PMC4619244,GSE5722,GSE5722
BMC_Genomics,PMC4619244,GSE39384,GSE39384
BMC_Genomics,PMC4619244,GSE54534,GSE54534
BMC_Genomics,PMC4619244,GSE27985,GSE27985
BMC_Genomics,PMC4717622,GSE36133,GSE36133
BMC_Genomics,PMC4719336,GSE69812,GSE69812
BMC_Genomics,PMC4724163,SRP067309,SRP067309
BMC_Genomics,PMC4315151,GSE36295,GSE36295
BMC_Genomics,PMC4315163,GSE54958,GSE54958
BMC_Genomics,PMC4315157,GSE36700,GSE36700
BMC_Genomics,PMC4315157,GSE3698,GSE3698
BMC_Genomics,PMC4315165,GSE54958,GSE54958
BMC_Genomics,PMC4727405,GPL2,NaN
BMC_Genomics,PMC4393597,PRJNA249073,SRP042977
BMC_Genomics,PMC4393597,PRJNA248545,SRP042260
BMC_Genomics,PMC2881023,GSE10083,GSE10083
BMC_Genomics,PMC4729133,GSE73423,GSE73423
BMC_Genomics,PMC4301450,GSE56371,GSE56371
BMC_Genomics,PMC4226900,GSE57252,GSE57252
BMC_Genomics,PMC4226900,GSE41125,GSE41125
BMC_Genomics,PMC4226900,GSE40627,GSE40627
BMC_Genomics,PMC4378227,SRR191843,SRP006615
BMC_Genomics,PMC4748552,GPL7440,GSE13819
BMC_Genomics,PMC4748552,GSE26300,GSE26300
BMC_Genomics,PMC4746895,GSE69270,GSE69270
BMC_Genomics,PMC4748538,PRJNA301774,SRP066644
BMC_Genomics,PMC5037627,PRJNA264310,NaN
BMC_Genomics,PMC4432818,GSE60710,GSE60710
BMC_Genomics,PMC5053184,GSE63330,GSE63330
BMC_Genomics,PMC5053184,GSE76346,GSE76346
BMC_Genomics,PMC5053184,GSE86323,GSE86323
BMC_Genomics,PMC5053085,SRX1715113,SRP073525
BMC_Genomics,PMC4751728,PRJNA293914,SRP062963
BMC_Genomics,PMC4752761,GSE72173,GSE72173
BMC_Genomics,PMC4752761,GSE68775,GSE68775
BMC_Genomics,PMC4752761,GSE72171,GSE72171
BMC_Genomics,PMC4752761,GSE72172,GSE72172
BMC_Genomics,PMC4752768,PRJNA294227,SRP062975
BMC_Genomics,PMC4752768,SRX1170064,SRP062975
BMC_Genomics,PMC4752768,SRX1170065,SRP062975
BMC_Genomics,PMC4752768,SRX1170066,SRP062975
BMC_Genomics,PMC4752768,SRX1170067,SRP062975
BMC_Genomics,PMC4752768,SRX1170068,SRP062975
BMC_Genomics,PMC4752768,SRX1170069,SRP062975
BMC_Genomics,PMC4752768,SRX1170070,SRP062975
BMC_Genomics,PMC4752768,SRX1170071,SRP062975
BMC_Genomics,PMC4752768,SRX1170072,SRP062975
BMC_Genomics,PMC4752768,SRX1170073,SRP062975
BMC_Genomics,PMC4752768,SRX1170074,SRP062975
BMC_Genomics,PMC4752768,SRX1170075,SRP062975
BMC_Genomics,PMC4752768,SRX1170076,SRP062975
BMC_Genomics,PMC4752768,SRX1170077,SRP062975
BMC_Genomics,PMC4752768,SRX1170092,SRP062975
BMC_Genomics,PMC4752768,SRX1170093,SRP062975
BMC_Genomics,PMC4752768,SRX1170094,SRP062975
BMC_Genomics,PMC4752768,SRX1170095,SRP062975
BMC_Genomics,PMC4752768,SRX1170096,SRP062975
BMC_Genomics,PMC4752768,SRX1170953,SRP062975
BMC_Genomics,PMC4752768,SRX1170954,SRP062975
BMC_Genomics,PMC4752768,SRX1170955,SRP062975
BMC_Genomics,PMC4752768,SRX1170956,SRP062975
BMC_Genomics,PMC4752768,SRX1170957,SRP062975
BMC_Genomics,PMC4752768,SRX1170958,SRP062975
BMC_Genomics,PMC4752768,SRX1170959,SRP062975
BMC_Genomics,PMC4752768,SRX1170960,SRP062975
BMC_Genomics,PMC4752768,SRX1170961,SRP062975
BMC_Genomics,PMC4755013,GSE64276,GSE64276
BMC_Genomics,PMC4755014,SRP064769,SRP064769
BMC_Genomics,PMC4755018,SRR2006622,SRP057980
BMC_Genomics,PMC4755018,SRR2006631,SRP057980
BMC_Genomics,PMC4754846,GSE73008,GSE73008
BMC_Genomics,PMC4758018,GPL16524,GSE107487
BMC_Genomics,PMC4758018,GPL16571,GSE109719
BMC_Genomics,PMC4758018,GSE70836,GSE70836
BMC_Genomics,PMC4758018,GSE70837,GSE70837
BMC_Genomics,PMC4758021,ERS762237,ERP010825
BMC_Genomics,PMC4758021,ERS762244,ERP010825
BMC_Genomics,PMC4758021,ERS762253,ERP010825
BMC_Genomics,PMC4758021,ERS762300,ERP010825
BMC_Genomics,PMC4758086,SRX1009748,NaN
BMC_Genomics,PMC4758086,SRX1013181,SRP057663
BMC_Genomics,PMC4758086,SRX1013324,SRP057663
BMC_Genomics,PMC4758086,SRX1013922,SRP057663
BMC_Genomics,PMC4758086,SRX1013947,SRP057663
BMC_Genomics,PMC4758086,SRX1013952,SRP057663
BMC_Genomics,PMC4761167,PRJNA289753,SRP061140
BMC_Genomics,PMC4765163,SRP066513,SRP066513
BMC_Genomics,PMC4765163,PRJNA303067,SRP066513
BMC_Genomics,PMC4765147,SRP065818,SRP065818
BMC_Genomics,PMC4765147,SRR2907733,SRP065818
BMC_Genomics,PMC4765147,SRR2908040,SRP065818
BMC_Genomics,PMC4765147,SRR2908041,SRP065818
BMC_Genomics,PMC4765147,SRR2908042,SRP065818
BMC_Genomics,PMC4765147,SRR2908043,SRP065818
BMC_Genomics,PMC4765147,SRR2908044,SRP065818
BMC_Genomics,PMC4765060,GPL1,NaN
BMC_Genomics,PMC4769537,GSE74077,GSE74077
BMC_Genomics,PMC4769524,SRP068241,SRP068241
BMC_Genomics,PMC4769575,PRJNA298564,SRP064822
BMC_Genomics,PMC4769575,SRR2650316,SRP064822
BMC_Genomics,PMC4769575,SRX1335995,SRP064822
BMC_Genomics,PMC4769584,SRP039339,SRP039339
BMC_Genomics,PMC4769584,SRR1188706,SRP039339
BMC_Genomics,PMC4769584,SRR1262533,SRP039339
BMC_Genomics,PMC4769584,SRR1262536,SRP039339
BMC_Genomics,PMC4769584,SRR1262538,SRP039339
BMC_Genomics,PMC4769584,SRR1262539,SRP039339
BMC_Genomics,PMC4769584,SRR1262660,SRP039339
BMC_Genomics,PMC4769584,SRR1262778,SRP039339
BMC_Genomics,PMC4769584,SRR1262780,SRP039339
BMC_Genomics,PMC4769584,SRR1262783,SRP039339
BMC_Genomics,PMC4769584,SRR1262785,SRP039339
BMC_Genomics,PMC4769584,SRR1262787,SRP039339
BMC_Genomics,PMC4769584,SRR1262789,SRP039339
BMC_Genomics,PMC4769584,SRR1262803,SRP039339
BMC_Genomics,PMC4769831,GSE27003,GSE27003
BMC_Genomics,PMC4769831,GSE44837,GSE44837
BMC_Genomics,PMC4377858,GSE63162,GSE63162
BMC_Genomics,PMC4624584,SRX1036497,SRP058416
BMC_Genomics,PMC4624584,SRX1036507,SRP058416
BMC_Genomics,PMC4624584,SRX1036511,SRP058416
BMC_Genomics,PMC4624584,SRX1036517,SRP058416
BMC_Genomics,PMC4229854,ERS033387,ERP000683
BMC_Genomics,PMC4229854,ERP003817,ERP003817
BMC_Genomics,PMC4594641,PRJNA259209,SRP045720
BMC_Genomics,PMC4532294,ERS131963,ERP000415
BMC_Genomics,PMC4532294,ERS131990,ERP000415
BMC_Genomics,PMC4532294,ERS131992,ERP000415
BMC_Genomics,PMC4532294,ERS132006,ERP000415
BMC_Genomics,PMC4532294,ERS132009,ERP000415
BMC_Genomics,PMC4532294,ERS132069,ERP000415
BMC_Genomics,PMC4532294,ERS132072,ERP000415
BMC_Genomics,PMC4532294,ERS132073,ERP000415
BMC_Genomics,PMC4532294,ERS132075,ERP000415
BMC_Genomics,PMC4532294,ERS132090,ERP000415
BMC_Genomics,PMC4532294,ERS132095,ERP000415
BMC_Genomics,PMC4532294,ERS132117,ERP000951
BMC_Genomics,PMC4532294,ERS132119,ERP000951
BMC_Genomics,PMC4532294,ERS132123,ERP000951
BMC_Genomics,PMC4532294,ERS132125,ERP000951
BMC_Genomics,PMC4532294,ERS132129,ERP000951
BMC_Genomics,PMC4532294,ERS132132,ERP000951
BMC_Genomics,PMC4532294,ERS132147,ERP000951
BMC_Genomics,PMC4532294,ERS132150,ERP000951
BMC_Genomics,PMC4532294,ERS132151,ERP000951
BMC_Genomics,PMC4532294,ERS132161,ERP000951
BMC_Genomics,PMC4532294,ERS132168,ERP000951
BMC_Genomics,PMC4532294,ERS132171,ERP000951
BMC_Genomics,PMC4532294,ERS132183,ERP000951
BMC_Genomics,PMC4532294,ERS132188,ERP000415
BMC_Genomics,PMC4532294,ERS132189,ERP000415
BMC_Genomics,PMC4532294,ERS132191,ERP000415
BMC_Genomics,PMC4532294,ERS132199,ERP000415
BMC_Genomics,PMC4532294,ERS193695,ERP000415
BMC_Genomics,PMC4532294,ERS193698,ERP000415
BMC_Genomics,PMC4532294,ERS214842,ERP000415
BMC_Genomics,PMC4532294,ERS214848,ERP000415
BMC_Genomics,PMC4532294,ERS134375,ERP000416
BMC_Genomics,PMC4608139,SRP060547,SRP060547
BMC_Genomics,PMC4320627,SRP049504,SRP049504
BMC_Genomics,PMC4320547,PRJNA222758,SRP031519
BMC_Genomics,PMC4770530,SRR3095691,SRP068252
BMC_Genomics,PMC4770515,GSE70111,GSE70111
BMC_Genomics,PMC4615886,SRR1956534,SRP056942
BMC_Genomics,PMC4615886,SRR1956535,SRP056942
BMC_Genomics,PMC4615886,SRR1956716,SRP056942
BMC_Genomics,PMC4615886,SRR1956718,SRP056942
BMC_Genomics,PMC4615886,SRR1956719,NaN
BMC_Genomics,PMC4615886,SRR1957050,SRP056942
BMC_Genomics,PMC4615886,SRR1956913,SRP056942
BMC_Genomics,PMC4615886,SRR1956721,SRP056942
BMC_Genomics,PMC4615886,SRR1982256,SRP057485
BMC_Genomics,PMC4615886,SRR1982261,SRP057485
BMC_Genomics,PMC4615886,SRR1982264,SRP057485
BMC_Genomics,PMC4615886,SRR1982268,SRP057485
BMC_Genomics,PMC4772690,PRJNA304763,SRP066919
BMC_Genomics,PMC4772325,SRP063953,SRP063953
BMC_Genomics,PMC4772301,PRJNA254402,SRP051559
BMC_Genomics,PMC4772301,PRJNA254412,SRP051561
BMC_Genomics,PMC4778349,GSE75161,GSE75161
BMC_Genomics,PMC4778365,PRJNA286797,SRP059640
BMC_Genomics,PMC4778365,SRP059640,SRP059640
BMC_Genomics,PMC4774191,GSE68167,GSE68167
BMC_Genomics,PMC4778323,GSE17303,GSE17303
BMC_Genomics,PMC4778323,GSE67267,GSE67267
BMC_Genomics,PMC4776372,PRJNA260626,NaN
BMC_Genomics,PMC4774106,GSE30272,GSE30272
BMC_Genomics,PMC4778363,SRP060591,SRP060591
BMC_Genomics,PMC4776415,SRX144674,SRP012544
BMC_Genomics,PMC4776415,SRX115899,SRP010319
BMC_Genomics,PMC4776415,SRX144808,SRP012559
BMC_Genomics,PMC4776415,SRX145282,SRP012570
BMC_Genomics,PMC4774146,PRJNA227065,SRP032774
BMC_Genomics,PMC5870212,SRP131538,SRP131538
BMC_Genomics,PMC4574023,SRP014719,SRP014719
BMC_Genomics,PMC4779211,PRJNA304755,SRP069145
BMC_Genomics,PMC4779234,DRR014508,DRP001284
BMC_Genomics,PMC4779234,SRP056193,SRP056193
BMC_Genomics,PMC4779234,PRJNA236012,SRP056193
BMC_Genomics,PMC4779234,GSE71066,GSE71066
BMC_Genomics,PMC4779269,GSE78242,GSE78242
BMC_Genomics,PMC4779561,SRR522246,NaN
BMC_Genomics,PMC4779561,SRR522244,NaN
BMC_Genomics,PMC4779561,SRR768269,SRP007550
BMC_Genomics,PMC4779561,SRR315382,SRP007550
BMC_Genomics,PMC4779561,SRR769320,SRP006924
BMC_Genomics,PMC4779561,SRR227312,SRP006924
BMC_Genomics,PMC4779268,PRJNA294248,SRP065519
BMC_Genomics,PMC4779268,PRJNA282695,NaN
BMC_Genomics,PMC4779268,PRJNA188291,SRP021939
BMC_Genomics,PMC4779555,SRA291189,NaN
BMC_Genomics,PMC4784335,GSE42866,GSE42866
BMC_Genomics,PMC4784335,GSE18495,GSE18495
BMC_Genomics,PMC4784335,GPL9420,GSE18495
BMC_Genomics,PMC4782375,SRP067561,SRP067561
BMC_Genomics,PMC4784387,SRP061533,SRP061533
BMC_Genomics,PMC4782325,SRP061143,SRP061143
BMC_Genomics,PMC4782308,SRP038698,SRP038698
BMC_Genomics,PMC4782317,GSE71919,GSE71919
BMC_Genomics,PMC4782317,PRJNA151285,SRP009918
BMC_Genomics,PMC4782518,PRJNA311061,SRP069349
BMC_Genomics,PMC4784345,GSE68980,GSE68980
BMC_Genomics,PMC4784318,GSE55346,GSE55346
BMC_Genomics,PMC4784368,GSE73633,GSE73633
BMC_Genomics,PMC4658802,GSE28865,GSE28865
BMC_Genomics,PMC4658802,GSM714642,GSE28859;GSE28865
BMC_Genomics,PMC4658802,GSM714644,GSE28859;GSE28865
BMC_Genomics,PMC4658802,GSM714646,GSE28859;GSE28865
BMC_Genomics,PMC4785637,GSE74987,GSE74987
BMC_Genomics,PMC4785667,SRP059929,SRP059929
BMC_Genomics,PMC4785667,PRJNA288188,SRP059929
BMC_Genomics,PMC4787006,PRJNA294954,SRP063404
BMC_Genomics,PMC4787191,SRP051132,SRP051132
BMC_Genomics,PMC4788903,ERP000871,ERP000871
BMC_Genomics,PMC4788903,ERP001009,ERP001009
BMC_Genomics,PMC4788903,ERP001320,ERP001320
BMC_Genomics,PMC4788903,ERP009279,ERP009279
BMC_Genomics,PMC4788919,GDS1,NaN
BMC_Genomics,PMC4788913,PRJNA282063,SRP057621
BMC_Genomics,PMC4791883,PRJNA310384,SRP069210
BMC_Genomics,PMC4790048,SRP065499,SRP065499
BMC_Genomics,PMC4791882,PRJNA243835,SRP041017
BMC_Genomics,PMC4791783,SRP066877,SRP066877
BMC_Genomics,PMC4791959,GSE68524,GSE68524
BMC_Genomics,PMC4791870,SRP062841,SRP062841
BMC_Genomics,PMC4793507,PRJNA285249,SRP059017
BMC_Genomics,PMC4793507,SRX1047109,SRP059017
BMC_Genomics,PMC4793507,SRX1047116,SRP059017
BMC_Genomics,PMC4791964,GSE71754,GSE71754
BMC_Genomics,PMC4793524,SRP067809,SRP067809
BMC_Genomics,PMC4793524,SRP067775,SRP067775
BMC_Genomics,PMC4793524,SRP067810,SRP067810
BMC_Genomics,PMC4793524,SRP067808,SRP067808
BMC_Genomics,PMC4794862,GSE64285,GSE64285
BMC_Genomics,PMC4793746,ERX166948,ERP001952
BMC_Genomics,PMC4793746,ERX167027,ERP001952
BMC_Genomics,PMC4793746,ERX179491,ERP001952
BMC_Genomics,PMC4793746,ERX179503,ERP001952
BMC_Genomics,PMC4793746,ERP013665,ERP013665
BMC_Genomics,PMC4802893,PRJNA311137,SRP069751
BMC_Genomics,PMC4804616,ERP002272,ERP002272
BMC_Genomics,PMC4804616,ERS235661,ERP002440
BMC_Genomics,PMC4804616,ERS977668,ERP009041
BMC_Genomics,PMC4804616,ERS977683,ERP009041
BMC_Genomics,PMC4804616,ERS977723,ERP009041
BMC_Genomics,PMC4804616,ERP002444,ERP002444
BMC_Genomics,PMC4804616,ERS1061651,ERP013182
BMC_Genomics,PMC4804616,ERS1061652,ERP013182
BMC_Genomics,PMC4804494,SRP039021,SRP039021
